"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","recordedBy","catalogNumber","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","occurrenceRemarks","informationWithheld","reproductiveCondition","elevation","institutionKey","recordNumber","habitat","associatedTaxa","http://unknown.org/recordID","locality","county","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","collectionID","higherClassification"
"11","Asclepias subverticillata (Gray) Vail","-106.5236","35.13687","cdround","gbif","2802725589","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:27:51.955+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-18T19:53:01","     8","New Mexico","2020"," 6","18","2020-06-18","2020-06-22T00:58:42.000+00:00","2022-03-29T21:27:51.955+00:00","https://www.inaturalist.org/observations/50081786","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","jansquires","50081786","jansquires","Thu Jun 18 2020 13:52:30 GMT-0600 (MDT)","iNaturalist research-grade observations","2802725589","Camino del Oso NE, Albuquerque, NM, US","Observations","https://www.inaturalist.org/observations/50081786","127159","jansquires","50081786","iNaturalist","19:52:30Z","jansquires","wild","111218195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Asclepias subverticillata (Gray) Vail","-106.6693","35.18301","cdround","gbif","2802773795","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:44.419+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-09T21:00:26","     5","New Mexico","2020"," 6"," 8","2020-06-08","2020-06-25T09:04:43.000+00:00","2022-03-29T21:06:44.419+00:00","https://www.inaturalist.org/observations/49061786","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Maya Allen","49061786","mayaallen1","Mon Jun 08 2020 10:15:21 GMT-0600 (MDT)","iNaturalist research-grade observations","2802773795","Vista Montecito, Albuquerque, NM, US","Observations","https://www.inaturalist.org/observations/49061786","127159","Maya Allen","49061786","iNaturalist","16:15:21Z","Maya Allen","wild","109146477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Asclepias subverticillata (Gray) Vail","-106.5294","35.16172","cdround","gbif","2802926895","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:33:01.530+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-12T03:03:40","     5","New Mexico","2020"," 6","11","2020-06-11","2020-06-15T00:13:15.000+00:00","2022-03-29T21:33:01.530+00:00","https://www.inaturalist.org/observations/49292511","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","eileenpmg","49292511","eileenpmg","Thu Jun 11 2020 20:28:52 GMT-0600 (MDT)","iNaturalist research-grade observations","2802926895","Petra Ct NE, Albuquerque, NM, US","Observations","https://www.inaturalist.org/observations/49292511","127159","eileenpmg","49292511","iNaturalist","02:28:52Z","dionaea","wild","109627866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Asclepias subverticillata (Gray) Vail","-105.2470","38.43076","cdround","gbif","2803042097","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:19:21.860+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-19T20:40:56","   305","Colorado","2020"," 6","18","2020-06-18","2020-06-19T21:28:05.000+00:00","2022-03-29T21:19:21.860+00:00","https://www.inaturalist.org/observations/50189582","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","ireneincanon","50189582","ireneincanon","Thu Jun 18 2020 05:55:20 GMT-0600 (MDT)","iNaturalist research-grade observations","2803042097","W Catlin Ave, Cañon City, CO, US","Observations","https://www.inaturalist.org/observations/50189582","127159","ireneincanon","50189582","iNaturalist","11:55:20Z","ireneincanon","wild","111431452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Asclepias subverticillata (Gray) Vail","-109.7797","35.06628","cdround","gbif","2803162639","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:45:57.997+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-20T14:01:17","    23","Arizona","2020"," 6","19","2020-06-19","2020-06-20T23:54:30.000+00:00","2022-03-29T21:45:57.997+00:00","https://www.inaturalist.org/observations/50265879","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Andy Bridges","50265879","andybridges","2020-06-19 7:51:19 AM MDT","iNaturalist research-grade observations","2803162639","PETRIFIED FOR, AZ 86028, USA","Observations","https://www.inaturalist.org/observations/50265879","127159","Andy Bridges","50265879","iNaturalist","14:51:19Z","Andy Bridges","wild","111573377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Asclepias subverticillata (Gray) Vail","-109.8102","35.05222","cdround","gbif","2814119263","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:17:22.675+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-27T21:31:22",NA,"Arizona","2020"," 6","25","2020-06-25","2020-06-28T20:07:24.000+00:00","2022-03-29T21:17:22.675+00:00","https://www.inaturalist.org/observations/51150369","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Andy Bridges","51150369","andybridges","2020-06-25 4:15:51 PM MST","iNaturalist research-grade observations","2814119263","Holbrook, AZ 86025, USA","Observations","https://www.inaturalist.org/observations/51150369","127159","Andy Bridges","51150369","iNaturalist","23:15:51Z","Andy Bridges","wild","113300275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Asclepias subverticillata (Gray) Vail","-105.2959","32.94648","cdround","gbif","2814294545","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:46:00.276+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-28T17:36:56","     4","New Mexico","2020"," 6","27","2020-06-27","2020-06-28T20:04:23.000+00:00","2022-03-29T21:46:00.276+00:00","https://www.inaturalist.org/observations/51253341","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","CK Kelly","51253341","ck2az","Sat Jun 27 2020 13:09:48 GMT-0600 (MDT)","iNaturalist research-grade observations","2814294545","Rio Penasco Rd, Mayhill, NM, US","Observations","https://www.inaturalist.org/observations/51253341","127159","CK Kelly","51253341","iNaturalist","20:09:48Z","CK Kelly","wild","113493611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Asclepias subverticillata (Gray) Vail","-111.5087","35.36868","cdround","gbif","2823133839","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:26:21.309+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-18T16:48:15","   602","Arizona","2020"," 6","27","2020-06-27","2020-07-18T20:16:22.000+00:00","2022-03-29T21:26:21.309+00:00","https://www.inaturalist.org/observations/53492106","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","desertnaturalist","53492106","desertnaturalist","2020/06/27 3:34 PM PDT","iNaturalist research-grade observations","2823133839","Sunset Crater Volcano National Monument, Flagstaff, AZ, USA","Observations","https://www.inaturalist.org/observations/53492106","127159","desertnaturalist","53492106","iNaturalist","22:34:00Z","desertnaturalist","wild","117937708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Asclepias subverticillata (Gray) Vail","-107.8794","35.03135","cdround","gbif","2826388592","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:28:59.371+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-03T04:49:11",NA,"New Mexico","2020"," 6","27","2020-06-27","2021-07-06T22:46:27.000+00:00","2022-03-29T21:28:59.371+00:00","https://www.inaturalist.org/observations/51759394","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Shaun Michael","51759394","shaunmichael","2020/06/27 11:26 AM CDT","iNaturalist research-grade observations","2826388592","Cibola, New Mexico, United States","Observations","https://www.inaturalist.org/observations/51759394","127159","Shaun Michael","51759394","iNaturalist","16:26:00Z","dionaea","wild","114532649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Asclepias subverticillata (Gray) Vail","-104.5957","38.26927","cdround","gbif","2850548695","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:21:18.355+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-29T02:36:06","     5","Colorado","2020"," 6","28","2020-06-28","2020-08-21T06:24:19.000+00:00","2022-03-29T21:21:18.355+00:00","https://www.inaturalist.org/observations/51312129","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","walkerhound","51312129","walkerhound","Sun Jun 28 2020 19:22:03 GMT-0600 (MDT)","iNaturalist research-grade observations","2850548695","E Second St, Pueblo, CO, US","Observations","https://www.inaturalist.org/observations/51312129","127159","walkerhound","51312129","iNaturalist","01:22:03Z","dionaea","wild","113613356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Asclepias subverticillata (Gray) Vail","-112.1341","34.74216","cdround","gbif","2850950677","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:31.636+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-01T00:38:18","     5","Arizona","2020"," 6","30","2020-06-30","2020-08-21T06:14:06.000+00:00","2022-03-29T21:06:31.636+00:00","https://www.inaturalist.org/observations/51534625","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","H.M. Hofling","51534625","azheather","Tue Jun 30 2020 14:55:16 GMT-0700 (MST)","iNaturalist research-grade observations","2850950677","Prescott National Forest, Jerome, AZ, US","Observations","https://www.inaturalist.org/observations/51534625","127159","H.M. Hofling","51534625","iNaturalist","21:55:16Z","H.M. Hofling","wild","114062438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Asclepias subverticillata (Gray) Vail","-108.6884","39.27744","cdround","gbif","2850986685","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:29:09.246+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-01T00:31:39","     8","Colorado","2020"," 6","30","2020-06-30","2020-08-21T06:16:31.000+00:00","2022-03-29T21:29:09.246+00:00","https://www.inaturalist.org/observations/51534123","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Fraser Watson","51534123","fraserwatson","Tue Jun 30 2020 16:12:51 GMT-0600 (MDT)","iNaturalist research-grade observations","2850986685","Grand Junction, CO, US","Observations","https://www.inaturalist.org/observations/51534123","127159","Fraser Watson","51534123","iNaturalist","22:12:51Z","Fraser Watson","wild","114061614","Apocynaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Asclepias subverticillata (Gray) Vail","-112.2967","36.85388","cdround","gbif","2963771393","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:24:26.899+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-03T04:20:38",NA,"Arizona","2020"," 6","30","2020-06-30","2020-10-29T17:12:44.000+00:00","2022-03-29T21:24:26.899+00:00","https://www.inaturalist.org/observations/51766010","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Mike Plagens","51766010","mjplagens","2020/06/30 11:02 AM MST","iNaturalist research-grade observations","2963771393","Coconino County, AZ, USA","Observations","https://www.inaturalist.org/observations/51766010","127159","Mike Plagens","51766010","iNaturalist","18:02:00Z","Mike Plagens","wild","114529876","Roadside habitat. Extensive patches adjacent to road for many kilometers extending westward from this location.",NA,"flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Asclepias subverticillata (Gray) Vail","-108.3096","35.42276","cdround","gbif","2963778401","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:32.105+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-03T04:54:01",NA,"New Mexico","2020"," 6","27","2020-06-27","2021-07-06T22:46:27.000+00:00","2022-03-29T21:06:32.105+00:00","https://www.inaturalist.org/observations/51757129","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Shaun Michael","51757129","shaunmichael","2020/06/27 3:18 PM CDT","iNaturalist research-grade observations","2963778401","McKinley, New Mexico, United States","Observations","https://www.inaturalist.org/observations/51757129","127159","Shaun Michael","51757129","iNaturalist","20:18:00Z","dionaea","wild","114533134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Asclepias subverticillata (Gray) Vail","-112.9486","37.28656","cdround","gbif","2963823387","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:28:58.065+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-16T01:12:07",NA,"Utah","2020"," 6","12","2020-06-12","2020-10-29T20:44:23.000+00:00","2022-03-29T21:28:58.065+00:00","https://www.inaturalist.org/observations/49790955","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","tektonik34","49790955","tektonik34","2020-06-12 6:03:42 PM MDT","iNaturalist research-grade observations","2963823387","ZION NATIONAL PARK, UT 84767, USA","Observations","https://www.inaturalist.org/observations/49790955","127159","tektonik34","49790955","iNaturalist","00:03:42Z","tektonik34","wild","110614489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Asclepias subverticillata (Gray) Vail","-112.5616","37.02872","cdround","gbif","2963872369","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:16:30.711+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-28T03:39:25","    31","Utah","2020"," 6","27","2020-06-27","2021-05-18T15:58:21.000+00:00","2022-03-29T21:16:30.711+00:00","https://www.inaturalist.org/observations/51186432","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","kanab-birder","51186432","kanab-birder","2020/06/27 9:27 AM MDT","iNaturalist research-grade observations","2963872369","Kane County, UT, USA","Observations","https://www.inaturalist.org/observations/51186432","127159","kanab-birder","51186432","iNaturalist","15:27:00Z","kanab-birder","wild","113365354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Asclepias subverticillata (Gray) Vail","-106.4766","35.32663","cdround","gbif","2963889396","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:06:06.283+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-06-13T18:13:01",NA,"New Mexico","2020"," 6","11","2020-06-11","2020-10-29T16:38:29.000+00:00","2022-03-29T21:06:06.283+00:00","https://www.inaturalist.org/observations/49464783","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Mariel Campbell","49464783","campmlc","2020-06-11 9:04:38 AM MDT","iNaturalist research-grade observations","2963889396","Placitas, NM 87043, USA","Observations","https://www.inaturalist.org/observations/49464783","127159","Mariel Campbell","49464783","iNaturalist","15:04:38Z","ellen hildebrandt","wild","109963652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Asclepias subverticillata (Gray) Vail","-105.8137","32.95846","cdround","gbif","2963890403","Asclepias subverticillata (Gray) Vail","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-03-29T17:28:18.996+00:00","2022-03-29T21:16:30.350+00:00","298","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","3170284","6","7707728","220","412","6701","3170229","3170284","3170284","Asclepias subverticillata (Gray) Vail","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias subverticillata","Asclepias","subverticillata","SPECIES","ACCEPTED","NE","2020-07-02T23:40:08","     4","New Mexico","2020"," 6","27","2020-06-27","2020-10-29T16:19:53.000+00:00","2022-03-29T21:16:30.350+00:00","https://www.inaturalist.org/observations/51746679","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","US","United States of America","Eric Knight","51746679","knightericm","2020/06/27 11:12 AM CDT","iNaturalist research-grade observations","2963890403","Otero County, NM, USA","Observations","https://www.inaturalist.org/observations/51746679","127159","Eric Knight","51746679","iNaturalist","16:12:00Z","Eric Knight","wild","114490570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
